Point_ID,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14,Output
1666,346.8750,-1.0847,-1.1863,-0.9184,-1.1748,-0.9918,2.7103,-0.9760,-0.9228,-1.0562,0.6417,-0.8976,-1.1687,-1.1040,0.6636
1667,347.0833,-0.9702,-1.1266,-0.8036,-1.0635,-0.8747,1.0711,-0.8627,-0.8104,-1.0562,-1.5674,-0.8410,-1.1131,-0.9369,0.4548
1668,347.2917,-0.8557,-1.1266,-0.7463,-0.8965,-0.7577,0.1867,-0.8060,-0.8104,-1.0562,1.0895,-0.7844,-1.1687,-0.8255,0.4496
1669,347.5000,-0.6266,-1.1266,-0.6889,-0.7851,-0.6406,-0.8667,-0.8060,-0.9790,-1.1711,-1.3705,-0.7844,-1.1687,-0.8255,0.3173
1670,347.7083,-0.6266,-1.1266,-0.6315,-0.6738,-0.5821,-0.1256,-0.9194,-0.9790,-1.1711,-2.0200,-0.7844,-1.1687,-0.9369,0.2639
1671,347.9167,-0.5694,-1.2459,-0.7463,-0.6181,-0.7577,0.8220,-0.8060,-0.9790,-1.1711,0.2175,-0.8410,-0.9464,-0.8255,0.1905
1672,348.1250,-0.5121,-1.2459,-0.7463,-0.5625,-0.7577,-0.8478,-0.8627,-0.9790,-1.1136,-0.2042,-0.8410,-0.9464,-0.7699,0.1682
1673,348.3333,-0.5121,-1.3056,-0.7463,-0.5068,-0.7577,-0.1316,-0.8627,-0.8666,-1.2285,-0.6901,-0.7844,-0.8908,-0.7699,0.1070
1674,348.5417,-0.5121,-1.3056,-0.8036,-0.5068,-0.8162,1.3910,-0.8060,-0.9228,-1.2285,0.3014,-0.7278,-0.8908,-0.7142,0.4774
1675,348.7500,-0.6266,-1.2459,-0.8036,-0.6181,-0.8747,-0.0079,-0.8060,-0.8666,-1.1711,2.0465,-0.7844,-0.9464,-0.8255,0.8339
1676,348.9583,-0.7984,-1.1266,-1.0332,-0.7851,-0.9918,1.2284,-0.8627,-0.9228,-1.1711,-1.0778,-0.8410,-1.0575,-0.9926,0.9898
1677,349.1667,-0.9702,-1.1266,-1.0905,-1.0078,-1.1088,-0.7537,-0.8627,-0.9228,-1.1711,2.5570,-0.8976,-1.1131,-1.0483,0.9346
1678,349.3750,-1.2565,-1.0073,-1.2627,-1.0635,-1.2844,-0.1203,-0.8627,-0.9228,-1.1711,-0.4975,-0.8976,-1.1687,-1.0483,0.6792
1679,349.5833,-1.3710,-1.1266,-1.2627,-1.3418,-1.3429,-0.6764,-0.9194,-1.0352,-1.2285,0.0222,-0.8976,-1.2243,-1.1040,0.3067
1680,349.7917,-1.5427,-1.1266,-1.3200,-1.4531,-1.4014,0.6123,-0.9760,-1.0915,-1.2285,-1.3867,-1.0108,-1.2243,-1.1596,-0.0237
1681,350.0000,-1.6000,-1.0669,-1.4348,-1.5088,-1.4600,1.1291,-0.9760,-1.1477,-1.2285,-0.1352,-0.9542,-1.2798,-1.3267,-0.0883
1682,350.2083,-1.6000,-1.1266,-1.5495,-1.5088,-1.5185,1.0201,-1.0327,-1.2601,-1.2860,0.5443,-0.9542,-1.4465,-1.4380,-0.0805
1683,350.4167,-1.7145,-1.1266,-1.6069,-1.6201,-1.5770,0.7014,-1.0327,-1.2601,-1.2860,0.0630,-1.0674,-1.4465,-1.4937,0.0244
1684,350.6250,-1.7145,-1.1266,-1.6069,-1.6758,-1.5770,0.5026,-1.0327,-1.3163,-1.3434,-0.7274,-1.0674,-1.4465,-1.4380,0.0489
1685,350.8333,-1.8290,-1.1266,-1.6643,-1.7315,-1.6356,1.3280,-1.0893,-1.3163,-1.4009,1.0114,-1.1240,-1.4465,-1.5494,0.3048
1686,351.0417,-1.9435,-1.1266,-1.7217,-1.8428,-1.6941,0.6004,-1.1460,-1.4288,-1.4583,-0.2936,-1.1806,-1.5577,-1.4380,0.7801
1687,351.2500,-1.8290,-1.1266,-1.7791,-1.8428,-1.6941,-1.5556,-1.1460,-1.4288,-1.5158,1.3067,-1.1806,-1.5577,-1.4937,1.3653
1688,351.4583,-1.7718,-1.1863,-1.7217,-1.8985,-1.6356,0.5851,-1.2027,-1.3725,-1.5158,-0.3564,-1.1806,-1.6132,-1.5494,1.4251
1689,351.6667,-1.6000,-0.9476,-1.3774,-1.6758,-1.3429,-0.6537,-1.1460,-1.0915,-1.2860,-0.2825,-1.0108,-1.1687,-1.1596,0.9638
1690,351.8750,-1.1419,-0.8283,-0.9184,-1.2861,-0.9332,-0.4644,-0.9194,-0.8104,-0.9412,0.4427,-0.7844,-0.8353,-0.8255,0.5598
1691,352.0833,-0.7411,-0.7090,-0.5741,-1.0078,-0.6406,-1.5411,-0.6927,-0.5855,-0.8263,0.0810,-0.6146,-0.5574,-0.6028,0.3409
1692,352.2917,-0.4549,-0.7090,-0.2873,-0.5068,-0.4065,0.2915,-0.5227,-0.3606,-0.5965,-0.4590,-0.4449,-0.3907,-0.4914,0.1121
1693,352.5000,-0.2258,-0.7090,-0.2299,-0.2841,-0.2309,-0.0334,-0.3528,-0.1920,-0.4241,-0.0889,-0.2751,-0.3351,-0.2687,-0.1037
1694,352.7083,-0.0541,-0.4107,-0.0577,-0.1171,-0.0554,1.1058,-0.2394,-0.0796,-0.3092,0.3289,-0.2185,-0.1684,-0.1574,-0.2138
1695,352.9167,0.0604,-0.4704,0.1144,0.0499,0.0617,-0.0113,-0.2394,0.1453,-0.1943,-0.2324,-0.1619,-0.0573,0.0097,-0.3307
1696,353.1250,0.1750,-0.2317,0.2291,0.1055,0.1787,-0.4666,-0.1261,0.2015,-0.0219,0.0862,-0.1619,0.0539,0.1211,-0.4300
1697,353.3333,0.2322,-0.2317,0.2291,0.1055,0.1787,0.8556,-0.1261,0.2015,0.0355,-0.7746,-0.1053,0.0539,0.1211,-0.3523
1698,353.5417,0.1750,-0.2914,0.2291,0.1612,0.1787,0.6056,-0.1828,0.2015,0.0355,-1.1511,-0.1619,0.0539,0.1767,-0.2010
1699,353.7500,0.0032,-0.5300,-0.0004,-0.0058,-0.0554,-0.3291,-0.2961,0.0891,-0.1368,-0.1990,-0.4449,-0.0573,0.0097,0.1744
1700,353.9583,-0.1686,-0.7090,-0.2299,-0.1171,-0.2309,0.4865,-0.4661,-0.2482,-0.3667,0.3354,-0.5580,-0.5018,-0.1574,0.3711
1701,354.1667,-0.1686,-0.7687,-0.2873,-0.1728,-0.3480,-0.0250,-0.4661,-0.3044,-0.5965,-1.0272,-0.5014,-0.5574,-0.6028,0.2668
1702,354.3750,-0.2258,-0.8283,-0.4020,-0.1171,-0.4650,-0.7310,-0.5227,-0.3606,-0.5965,-0.4321,-0.5580,-0.5018,-0.6028,-0.0494
1703,354.5833,-0.2831,-0.8283,-0.3446,-0.1171,-0.4650,0.8594,-0.6361,-0.4169,-0.5965,-2.0812,-0.6712,-0.5574,-0.5471,-0.4027
1704,354.7917,-0.2258,-0.8283,-0.4594,-0.2285,-0.5236,-1.1568,-0.6927,-0.5855,-0.6540,0.8989,-0.6712,-0.5018,-0.2687,-0.7372
1705,355.0000,-0.3404,-0.7687,-0.4020,-0.3955,-0.4065,-1.2163,-0.6927,-0.5855,-0.5965,-0.0985,-0.6712,-0.4463,-0.2687,-0.7937
1706,355.2083,-0.3976,-0.6493,-0.4594,-0.4511,-0.4650,-0.6312,-0.6361,-0.6979,-0.7114,-0.3486,-0.6712,-0.6130,-0.3801,-0.8322
1707,355.4167,-0.3976,-0.5897,-0.6315,-0.3955,-0.5821,-1.3645,-0.5227,-0.7542,-0.6540,1.3568,-0.7278,-0.6685,-0.5471,-0.8391
1708,355.6250,-0.4549,-0.7090,-0.6315,-0.3955,-0.6406,-0.3475,-0.6927,-0.9228,-0.7689,-1.7820,-0.7278,-0.7241,-0.6028,-0.7655
1709,355.8333,-0.5121,-0.7090,-0.6315,-0.5625,-0.6991,1.9680,-0.8627,-0.7542,-0.7689,-0.2869,-0.8410,-0.7241,-0.5471,-0.5947
1710,356.0417,-0.6839,-0.7687,-0.6315,-0.5625,-0.6406,1.4778,-0.7494,-0.7542,-0.8263,-0.7570,-0.8976,-0.8353,-0.6028,-0.0752
1711,356.2500,-0.8557,-0.8283,-0.6889,-0.7295,-0.8162,1.6553,-0.7494,-0.7542,-0.8838,0.5072,-0.7844,-0.8908,-0.6585,0.6024
1712,356.4583,-0.8557,-0.7687,-0.6889,-0.9521,-0.7577,-1.6101,-0.7494,-0.6979,-0.7689,0.2802,-0.6712,-0.7797,-0.6585,0.7747
1713,356.6667,-0.7984,-0.4107,-0.4020,-0.8408,-0.4650,0.5484,-0.5794,-0.3044,-0.4816,-0.9243,-0.5014,-0.5018,-0.5471,0.5727
1714,356.8750,-0.7984,-0.2317,-0.3446,-0.8965,-0.4065,2.3936,-0.4094,-0.1358,-0.2518,-0.8829,-0.3883,-0.3907,-0.4914,0.4403
1715,357.0833,-0.7411,-0.1721,-0.2299,-0.7851,-0.2895,-0.6268,-0.3528,0.0329,-0.0794,-1.8265,-0.3883,-0.2796,-0.4914,0.3405
1716,357.2917,-0.6266,-0.1721,-0.1725,-0.7295,-0.1724,0.0221,-0.4094,0.0891,-0.0219,0.4727,-0.3883,-0.2240,-0.4358,0.2979
1717,357.5000,-0.5121,-0.1124,-0.0577,-0.6181,-0.1139,1.4500,-0.4094,0.1453,0.0930,-0.4699,-0.5014,-0.2240,-0.4358,0.1467
1718,357.7083,-0.4549,-0.1721,-0.0004,-0.5625,0.0032,1.0785,-0.3528,0.2015,0.1504,0.0775,-0.5580,-0.1684,-0.3244,0.0119
1719,357.9167,-0.3976,-0.1721,0.0570,-0.3955,0.0617,1.0431,-0.4661,0.2577,0.1504,-0.4181,-0.4449,-0.1128,-0.1574,-0.1075
1720,358.1250,-0.2831,-0.1721,0.1144,-0.3955,0.1202,-1.6193,-0.4094,0.2577,0.2079,0.2343,-0.4449,-0.1128,-0.1574,-0.2405
1721,358.3333,-0.2258,-0.4107,0.1144,-0.2841,0.1202,1.1298,-0.4094,0.2577,0.2079,-1.2110,-0.5014,-0.0573,-0.1574,-0.1989
1722,358.5417,-0.2258,-0.4704,0.1144,-0.3398,0.1202,1.1457,-0.4661,0.2015,0.1504,0.0029,-0.5014,-0.1684,-0.1574,-0.1044
1723,358.7500,-0.3404,-0.7090,-0.0577,-0.5068,-0.0554,-1.1181,-0.5794,-0.0796,-0.0794,0.7285,-0.6146,-0.3351,-0.3244,0.3715
1724,358.9583,-0.5694,-0.9476,-0.4020,-0.7295,-0.4650,-0.1018,-0.6927,-0.6979,-0.7114,-1.1897,-0.7278,-0.5574,-0.6585,0.4646
1725,359.1667,-0.6839,-1.1863,-0.8036,-0.8408,-0.6991,-0.6956,-0.8627,-1.0915,-0.9412,0.1697,-0.8410,-0.7241,-0.8812,0.4237
1726,359.3750,-0.7411,-1.3056,-0.9758,-0.8965,-0.8162,-0.2143,-0.9760,-1.0915,-0.8838,0.5110,-0.9542,-0.9464,-0.9926,0.2767
1727,359.5833,-0.7411,-1.4845,-1.0332,-0.8965,-0.6991,0.2550,-1.1460,-1.3725,-1.2285,-0.7568,-1.0108,-1.0575,-1.1040,0.0487
1728,359.7917,-0.9702,-1.6039,-1.0905,-1.0635,-0.8747,-1.4507,-1.4293,-1.2039,-1.3434,-0.6430,-1.0674,-1.0575,-1.2710,-0.1756
1729,360.0000,-1.0274,-1.6635,-1.1479,-1.1191,-1.0503,-1.9677,-1.3160,-1.3163,-1.4009,1.5722,-1.1806,-1.2243,-1.3267,-0.7943
1730,360.2083,-1.0274,-1.6039,-0.8610,-1.1748,-0.8747,0.8294,-1.1460,-1.1477,-1.5733,-1.6576,-1.1806,-1.3354,-1.4380,-0.8523
1731,360.4167,-1.1992,-1.3056,-1.1479,-1.2305,-0.9918,-0.5674,-1.2593,-1.3163,-1.4009,0.2634,-1.2372,-1.2798,-1.4380,-0.8470
1732,360.6250,-1.3137,-1.4249,-1.3200,-1.3975,-1.2259,-0.3944,-1.3160,-1.4288,-1.2860,1.9408,-1.2938,-1.4465,-1.5494,-0.8422
1733,360.8333,-1.3710,-1.3652,-1.4348,-1.3418,-1.4014,0.0156,-1.6559,-1.6536,-1.4583,-0.1124,-1.2938,-1.6132,-1.6608,-0.7963
1734,361.0417,-1.4282,-1.2459,-1.3774,-1.3418,-1.4014,0.6905,-1.4860,-1.5974,-1.4583,0.6124,-1.3504,-1.6688,-1.6608,-0.5136
1735,361.2500,-1.5427,-1.3652,-1.4348,-1.5088,-1.4600,-0.4676,-1.3726,-1.7098,-1.5158,1.3624,-1.4069,-1.7244,-1.6608,-0.2236
1736,361.4583,-1.4855,-1.3056,-1.4348,-1.5645,-1.4014,-0.2996,-1.4860,-1.6536,-1.5158,-0.0459,-1.4069,-1.7244,-1.6608,0.0010
1737,361.6667,-1.3137,-1.2459,-1.0905,-1.2861,-1.1088,-0.3292,-1.3726,-1.1477,-1.2285,-1.3289,-1.2372,-1.3354,-1.3267,0.1414
1738,361.8750,-1.1992,-1.1266,-0.9184,-1.2305,-0.9918,0.1146,-1.2027,-0.9790,-1.0562,0.3327,-1.1240,-1.1687,-1.1596,0.0255
1739,362.0833,-1.0847,-1.0669,-0.8036,-1.1191,-0.8747,0.1987,-1.0893,-0.7542,-0.8838,1.4281,-1.0108,-0.9464,-0.9926,-0.1663
1740,362.2917,-0.8557,-0.9476,-0.6315,-0.8408,-0.6406,-0.5156,-0.9760,-0.6417,-0.7689,-0.9906,-0.8410,-0.8353,-0.8255,-0.3883
1741,362.5000,-0.6839,-0.9476,-0.4594,-0.7295,-0.5236,-0.6008,-0.9194,-0.3606,-0.5965,-0.8164,-0.7844,-0.7241,-0.7142,-0.6650
1742,362.7083,-0.6266,-0.8283,-0.3446,-0.6738,-0.3480,0.7624,-0.8060,-0.3044,-0.4241,-0.0884,-0.6712,-0.5574,-0.5471,-0.8437
1743,362.9167,-0.3976,-0.8880,-0.2299,-0.5068,-0.2895,-0.9130,-0.6927,-0.2482,-0.3667,0.8639,-0.6712,-0.5018,-0.3801,-0.9635
1744,363.1250,-0.3404,-0.7687,-0.1725,-0.3398,-0.2309,-0.0683,-0.6361,-0.0796,-0.3092,0.4204,-0.5580,-0.3351,-0.3244,-1.0628
1745,363.3333,-0.2831,-0.7687,-0.1725,-0.2841,-0.1724,-0.6679,-0.5794,-0.1920,-0.3667,-0.3512,-0.5014,-0.4463,-0.2687,-0.9952
1746,363.5417,-0.2258,-0.8283,-0.1725,-0.2841,-0.1724,-0.5318,-0.5794,-0.1920,-0.4241,-0.7357,-0.5014,-0.4463,-0.3244,-0.8852
1747,363.7500,-0.3976,-1.0073,-0.3446,-0.3955,-0.4065,0.9405,-0.6361,-0.4169,-0.5965,1.0435,-0.6146,-0.6130,-0.5471,-0.4866
1748,363.9583,-0.7411,-1.2459,-0.9184,-0.6181,-0.9332,-2.2747,-0.8627,-1.0352,-1.1136,0.8298,-0.7844,-0.8908,-0.9926,-0.3073
1749,364.1667,-0.9129,-1.4249,-1.0905,-0.8965,-0.9918,0.3037,-1.0893,-1.3163,-1.2860,1.2436,-1.1240,-1.0575,-1.1596,-0.4016
1750,364.3750,-1.1419,-1.6039,-1.2053,-1.2861,-1.0503,-0.1713,-1.1460,-1.3163,-1.2860,0.8659,-1.0674,-1.2243,-1.2710,-0.4875
1751,364.5833,-1.3137,-1.6039,-1.3200,-1.3418,-1.1673,1.3345,-1.3726,-1.3163,-1.4009,0.1848,-1.1806,-1.3354,-1.3267,-0.6624
1752,364.7917,-1.2565,-1.6635,-1.3774,-1.3975,-1.2259,-0.9271,-1.4293,-1.4288,-1.5158,1.0135,-1.3504,-1.3910,-1.4380,-0.8988
1753,365.0000,-1.3137,-1.7232,-1.3774,-1.5088,-1.2844,0.4489,-1.5426,-1.4288,-1.6307,-0.7948,-1.4069,-1.5021,-1.4937,-1.1336
1754,365.2083,-1.2565,-1.6635,-1.3774,-1.5088,-1.2259,-0.8892,-1.6559,-1.4850,-1.6307,0.1979,-1.4635,-1.5577,-1.4937,-1.0968
1755,365.4167,-1.2565,-1.7828,-1.3774,-1.4531,-1.2844,-0.6815,-1.5426,-1.6536,-1.7456,-0.0581,-1.4635,-1.5577,-1.5494,-1.0838
1756,365.6250,-1.2565,-1.7232,-1.3774,-1.5088,-1.3429,2.2747,-1.7126,-1.5412,-1.7456,0.5839,-1.5767,-1.6132,-1.4937,-1.0591
1757,365.8333,-1.2565,-1.8425,-1.3774,-1.2305,-1.3429,0.4431,-1.6559,-1.5412,-1.7456,-0.9077,-1.5767,-1.6132,-1.5494,-0.9721
1758,366.0417,-1.0847,-1.7828,-1.2627,-1.0635,-1.2844,-0.2007,-1.7693,-1.4850,-1.7456,0.4209,-1.5201,-1.5577,-1.4937,-0.8776
1759,366.2500,-1.0847,-1.7232,-1.2627,-1.0078,-1.2259,-0.3451,-1.7126,-1.3725,-1.6882,-0.3767,-1.5201,-1.5577,-1.4937,-0.6579
1760,366.4583,-1.0847,-1.6039,-1.2053,-1.0078,-1.2259,-1.9753,-1.5993,-1.3163,-1.5158,-1.4638,-1.3504,-1.4465,-1.3824,-0.4034
1761,366.6667,-0.9702,-1.1266,-1.0905,-0.8408,-1.1088,-0.6036,-1.4860,-1.1477,-1.2285,-0.8621,-1.1806,-1.2798,-1.2153,-0.1374
1762,366.8750,-0.6266,-0.8283,-0.8036,-0.6181,-0.8747,-1.1012,-1.1460,-0.8666,-0.9987,0.7465,-1.0108,-1.0020,-0.9926,-0.0349
1763,367.0833,-0.3976,-0.7090,-0.5168,-0.5068,-0.6406,1.0725,-0.8627,-0.5293,-0.8263,-0.5236,-0.7278,-0.8353,-0.7699,-0.1473
1764,367.2917,-0.1686,-0.4704,-0.2873,-0.2285,-0.4065,0.4782,-0.6361,-0.3044,-0.4816,0.7958,-0.5580,-0.6685,-0.6028,-0.4325
1765,367.5000,0.0032,-0.3511,-0.1151,-0.1171,-0.1724,2.6549,-0.5227,-0.1358,-0.3667,1.1044,-0.3883,-0.3907,-0.2687,-0.6115
1766,367.7083,0.1750,-0.3511,0.0570,0.0499,0.0032,0.6103,-0.5227,0.0329,-0.1943,-0.1002,-0.5014,-0.1684,-0.1017,-0.7876
1767,367.9167,0.2322,-0.2914,0.1718,0.1055,0.1202,-0.1831,-0.4661,0.1453,-0.0219,-0.1290,-0.3883,-0.0573,0.0097,-0.9283
1768,368.1250,0.2322,-0.2914,0.2865,0.2169,0.2373,1.6917,-0.2394,0.2015,0.0930,-0.8983,-0.2185,0.0539,0.1767,-1.0676
1769,368.3333,0.2322,-0.4704,0.2865,0.1612,0.2958,1.5340,-0.2394,0.2577,0.0930,0.1931,-0.2751,0.1094,0.1767,-0.9690
1770,368.5417,0.1750,-0.5300,0.2865,0.2169,0.2373,-0.8656,-0.3528,0.2015,0.0355,0.3836,-0.2751,0.1094,0.1767,-0.7389
1771,368.7500,0.1177,-0.5897,0.1718,0.1612,0.1202,0.6480,-0.4094,0.0891,-0.0794,0.0179,-0.4449,-0.0573,0.1211,-0.5644
1772,368.9583,0.0604,-0.6493,-0.0004,0.1055,-0.0554,-1.8163,-0.5794,-0.1358,-0.3092,0.2181,-0.5580,-0.2240,0.0097,-0.4422
1773,369.1667,-0.0541,-0.7090,-0.1151,-0.0058,-0.1724,-0.3876,-0.6927,-0.1358,-0.3092,0.0170,-0.6146,-0.1684,-0.1017,-0.6604
1774,369.3750,-0.0541,-0.6493,-0.1151,0.0499,-0.1724,-1.3691,-0.6927,-0.1920,-0.3667,-0.4137,-0.6146,-0.1684,-0.1017,-0.8911
1775,369.5833,0.0032,-0.5300,-0.1725,0.1055,-0.1724,0.9835,-0.6361,-0.2482,-0.3092,1.8889,-0.5014,-0.2240,-0.1017,-1.2164
1776,369.7917,0.0032,-0.4107,-0.1151,-0.0058,-0.1724,-0.2233,-0.5227,-0.1920,-0.3092,-0.8271,-0.3883,-0.2240,-0.1017,-1.5116
1777,370.0000,-0.0541,-0.4107,-0.1151,-0.0615,-0.1139,-1.6253,-0.3528,-0.1358,-0.2518,1.2918,-0.3317,-0.1684,-0.1017,-1.7195
1778,370.2083,-0.1113,-0.3511,-0.1151,-0.0615,-0.1139,0.3631,-0.2961,-0.1358,-0.2518,1.5764,-0.2185,-0.1128,-0.1017,-1.7047
1779,370.4167,-0.1686,-0.1721,-0.1151,-0.1171,-0.1724,-0.1605,-0.1261,-0.0796,-0.2518,0.4751,-0.0487,-0.1684,-0.1574,-1.6912
1780,370.6250,-0.1686,-0.1721,-0.1725,-0.1728,-0.1724,1.9580,-0.0695,-0.0796,-0.2518,0.4409,0.0645,-0.2240,-0.3801,-1.6272
1781,370.8333,-0.2258,-0.1721,-0.2299,-0.3955,-0.1139,-0.6867,-0.0695,-0.0233,-0.1943,0.1102,-0.0487,-0.3351,-0.4914,-1.4104
1782,371.0417,-0.3404,-0.2317,-0.2873,-0.4511,-0.2309,1.0443,-0.1261,-0.0233,-0.1943,-0.5229,-0.1619,-0.5574,-0.3801,-0.9955
1783,371.2500,-0.3976,-0.2317,-0.4020,-0.6181,-0.2895,0.2363,-0.2394,-0.1358,-0.2518,0.2782,-0.3317,-0.5574,-0.6028,-0.3400
1784,371.4583,-0.5121,-0.2317,-0.4020,-0.7295,-0.3480,1.4131,-0.4094,-0.1920,-0.2518,-0.5490,-0.3317,-0.6130,-0.6028,-0.1084
1785,371.6667,-0.4549,-0.2317,-0.2873,-0.6181,-0.2309,-0.8069,-0.3528,0.0329,-0.1943,0.1306,-0.2185,-0.4463,-0.5471,-0.3972
1786,371.8750,-0.3976,-0.0528,-0.0577,-0.4511,-0.1724,-1.2245,-0.2394,0.1453,-0.1943,-1.7498,-0.1053,-0.1684,-0.2130,-0.4415
1787,372.0833,-0.3404,-0.0528,-0.0004,-0.2841,-0.0554,-0.8807,-0.1261,0.1453,-0.1368,0.4076,0.0079,-0.0573,-0.0460,-0.6315
1788,372.2917,-0.1686,0.1262,0.1144,-0.1728,0.0617,-0.8409,0.0439,0.2577,0.0355,-2.0310,0.1211,0.1650,0.1211,-0.7020
1789,372.5000,0.0032,0.1262,0.1144,-0.0058,0.0617,0.5922,0.1005,0.3702,0.1504,-0.1477,0.2343,0.2206,0.2324,-0.7882
1790,372.7083,0.1750,0.1262,0.1718,0.1612,0.0617,-0.0509,0.1572,0.3702,0.1504,-2.5326,0.2909,0.2761,0.2324,-0.8276
1791,372.9167,0.2895,0.0666,0.2865,0.2169,0.1202,-0.8677,0.2705,0.4264,0.1504,0.9000,0.3475,0.4984,0.3438,-0.9251
1792,373.1250,0.4040,-0.0528,0.4013,0.3282,0.2373,0.2009,0.3272,0.3702,0.1504,-0.5770,0.3475,0.4984,0.4552,-1.1386
1793,373.3333,0.3467,-0.1721,0.4013,0.3838,0.2373,-0.9146,0.2705,0.4264,0.0930,-0.9923,0.3475,0.3873,0.4552,-1.0623
1794,373.5417,0.3467,-0.1721,0.3439,0.3282,0.1787,0.1770,0.2705,0.3140,0.0930,-0.1162,0.2909,0.3317,0.3995,-0.9209
1795,373.7500,0.1177,-0.3511,0.1144,0.2169,0.0617,0.0162,0.1572,0.1453,-0.0794,0.5749,0.1777,0.0539,0.1767,-0.4766
1796,373.9583,-0.0541,-0.5897,-0.1151,-0.0058,-0.1724,0.2494,-0.0128,0.0329,-0.1943,0.0027,-0.1619,-0.1128,-0.2687,-0.2413
1797,374.1667,-0.2831,-0.7090,-0.2299,-0.1171,-0.2309,-2.0976,-0.3528,-0.1358,-0.2518,-0.8740,-0.3883,-0.2240,-0.3244,-0.3443
1798,374.3750,-0.2831,-0.8283,-0.1725,-0.2285,-0.1724,-0.4866,-0.6361,-0.1358,-0.3092,-0.9017,-0.6146,-0.3907,-0.4358,-0.6751
1799,374.5833,-0.4549,-0.7090,-0.2299,-0.3955,-0.2309,-1.1380,-0.7494,-0.1358,-0.3092,-0.8184,-0.6146,-0.5018,-0.4914,-1.0568
1800,374.7917,-0.5121,-0.6493,-0.2873,-0.5625,-0.2895,-0.8310,-0.8627,-0.2482,-0.3667,1.0626,-0.6712,-0.5574,-0.5471,-1.2971
1801,375.0000,-0.5694,-0.7090,-0.2873,-0.5625,-0.2895,0.5753,-0.7494,-0.3044,-0.3667,-0.3674,-0.7844,-0.5574,-0.5471,-1.3933
1802,375.2083,-0.5121,-0.6493,-0.2873,-0.5625,-0.2895,-0.7282,-1.1460,-0.3044,-0.4241,0.4394,-0.7844,-0.5574,-0.5471,-1.4495
1803,375.4167,-0.5121,-0.6493,-0.2873,-0.6181,-0.2895,-0.0671,-0.8627,-0.3044,-0.3667,-0.8885,-0.7844,-0.5574,-0.5471,-1.4187
1804,375.6250,-0.5121,-0.6493,-0.2873,-0.7295,-0.2895,-0.1309,-0.6927,-0.3044,-0.3667,-0.6928,-0.6712,-0.5574,-0.6585,-1.4023
1805,375.8333,-0.3976,-0.6493,-0.2873,-0.6738,-0.2895,0.4158,-0.7494,-0.2482,-0.3667,-0.8616,-0.6712,-0.5574,-0.6585,-1.1956
1806,376.0417,-0.5121,-0.7090,-0.3446,-0.7851,-0.3480,-0.2135,-0.6361,-0.3044,-0.4241,-1.4131,-0.6712,-0.6685,-0.6585,-0.6779
1807,376.2500,-0.5694,-0.7687,-0.4020,-0.7851,-0.4065,0.2928,-0.7494,-0.4169,-0.4241,0.2914,-0.8410,-0.6685,-0.6585,0.0360
1808,376.4583,-0.5121,-0.7687,-0.4020,-0.7851,-0.4065,-0.2294,-0.8060,-0.4169,-0.4241,2.4178,-0.8976,-0.6685,-0.7699,0.4247
1809,376.6667,-0.5694,-0.7687,-0.4594,-0.8408,-0.4065,-0.0931,-0.9194,-0.5293,-0.5390,0.1441,-0.9542,-0.8353,-0.8812,0.3482
1810,376.8750,-0.5694,-0.7687,-0.5168,-0.8408,-0.4065,1.0074,-0.9760,-0.6417,-0.5390,1.9052,-1.0108,-0.9464,-0.9369,0.3582
1811,377.0833,-0.6839,-0.8880,-0.5168,-0.9521,-0.4065,-0.5754,-0.9760,-0.6979,-0.5390,1.9315,-1.0108,-0.8908,-0.9926,0.4025
1812,377.2917,-0.6839,-0.8880,-0.5741,-0.9521,-0.4650,0.0512,-0.9760,-0.6979,-0.6540,0.1654,-0.9542,-0.9464,-1.0483,0.3856
1813,377.5000,-0.7411,-0.8283,-0.6315,-0.8965,-0.4650,0.3439,-0.9194,-0.6417,-0.5965,-1.1516,-0.9542,-0.9464,-1.0483,0.3521
1814,377.7083,-0.7411,-0.7687,-0.6315,-0.8965,-0.5236,1.0539,-0.9194,-0.5855,-0.5965,-0.9884,-0.9542,-0.9464,-0.9926,0.3084
1815,377.9167,-0.7411,-0.7687,-0.6889,-0.8965,-0.5821,-1.5208,-0.8627,-0.6979,-0.5965,-0.2091,-0.9542,-0.9464,-0.9926,0.2716
1816,378.1250,-0.7411,-0.7687,-0.7463,-0.8408,-0.6991,0.0470,-0.9194,-0.6979,-0.5390,-0.5597,-0.9542,-1.0575,-1.1040,0.2883
1817,378.3333,-0.7411,-0.7090,-0.8036,-0.8965,-0.7577,0.8676,-0.9194,-0.6979,-0.6540,1.7461,-0.9542,-1.0575,-1.1040,0.4093
1818,378.5417,-0.7411,-0.7090,-0.8610,-0.8408,-0.8162,0.8761,-0.9194,-0.6979,-0.7114,0.0927,-0.9542,-1.0575,-1.1040,0.6374
1819,378.7500,-0.7984,-0.7687,-0.9184,-0.8965,-0.8747,-0.8899,-0.9194,-0.7542,-0.7689,0.1718,-1.0108,-1.1131,-1.1040,0.8245
1820,378.9583,-0.8557,-0.8880,-0.9758,-0.9521,-0.9332,0.8603,-0.9760,-0.8666,-0.8263,0.4130,-0.9542,-1.1687,-1.1040,0.8119
