@relation reduce_train_py-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric
@attribute Feature15 numeric
@attribute Feature16 numeric
@attribute Feature17 numeric
@attribute Feature18 numeric
@attribute Feature19 numeric
@attribute Feature20 numeric
@attribute Feature21 numeric
@attribute Feature22 numeric
@attribute Feature23 numeric
@attribute Feature24 numeric
@attribute Feature25 numeric
@attribute Feature26 numeric
@attribute Feature27 numeric
@attribute Feature28 numeric
@attribute Feature29 numeric
@attribute Feature30 numeric
@attribute Feature31 numeric
@attribute Feature32 numeric
@attribute Feature33 numeric
@attribute Feature34 numeric
@attribute Feature35 numeric
@attribute Feature36 numeric
@attribute Feature37 numeric
@attribute Feature38 numeric
@attribute Feature39 numeric
@attribute Feature40 numeric
@attribute Feature41 numeric
@attribute Feature42 numeric
@attribute Feature43 numeric
@attribute Feature44 numeric
@attribute Feature45 numeric
@attribute Feature46 numeric
@attribute Feature47 numeric
@attribute Feature48 numeric
@attribute Feature49 numeric
@attribute Feature50 numeric
@attribute Feature51 numeric
@attribute Feature52 numeric
@attribute Feature53 numeric
@attribute Feature54 numeric
@attribute Feature55 numeric
@attribute Feature56 numeric
@attribute Feature57 numeric
@attribute Feature58 numeric
@attribute Feature59 numeric
@attribute Feature60 numeric
@attribute Feature61 numeric
@attribute Feature62 numeric
@attribute Feature63 numeric
@attribute Feature64 numeric
@attribute Feature65 numeric
@attribute Feature66 numeric
@attribute Feature67 numeric
@attribute Feature68 numeric
@attribute Feature69 numeric
@attribute Feature70 numeric
@attribute Feature71 numeric
@attribute Feature72 numeric
@attribute Feature73 numeric
@attribute Feature74 numeric
@attribute Feature75 numeric
@attribute Feature76 numeric
@attribute Feature77 numeric
@attribute Feature78 numeric
@attribute Feature79 numeric
@attribute Feature80 numeric
@attribute Feature81 numeric
@attribute Feature82 numeric
@attribute Feature83 numeric
@attribute Feature84 numeric
@attribute Feature85 numeric
@attribute Feature86 numeric
@attribute Feature87 numeric
@attribute Feature88 numeric
@attribute Feature89 numeric
@attribute Feature90 numeric
@attribute Feature91 numeric
@attribute Feature92 numeric
@attribute Feature93 numeric
@attribute Feature94 numeric
@attribute Feature95 numeric
@attribute Feature96 numeric
@attribute Feature97 numeric
@attribute Feature98 numeric
@attribute Feature99 numeric
@attribute Feature100 numeric
@attribute Output {0,1}

@data
-10.70825,-4.76013,-12.40569,-5.30523,-11.54295,-7.46736,-1382.48093,3646.47011,3019.49693,-6761.86856,-1561.52677,-3548.3059,2.9205,1982.27382,597.54857,-2923.04469,2619.0415,-4745.12914,2859.55247,-2296.91932,2123.1267,598.23719,691.59297,1835.97082,236.78297,-9195.79785,5226.36461,13965.37493,-21873.57863,-5043.77025,-9253.70291,5998.7096,855.21392,-11002.47296,12173.30489,14239.0739,5771.91446,421.26375,-3753.3013,-3147.53091,6050.93069,6747.54952,-5595.81206,19575.4292,4606.16784,8529.59717,-14834.79929,211.81388,2454.80623,-5554.48587,3406.6239,-7271.74473,1319.03175,19891.04939,-7918.8966,5935.96943,21012.09169,25835.49133,-11581.34844,-480.20251,-14533.07471,-10471.16742,931.2094,2285.59163,2453.85462,-238.18856,5832.86829,-346.82657,-10665.10819,10905.54647,19487.4816,5983.88697,1244.41652,-7028.07626,2762.89177,-12420.03787,-24444.42052,-1540.30047,-55465.54124,-5818.5418,-20566.89232,6179.09217,-3252.91773,9425.716,15819.47074,-6693.17391,-24287.43411,1379.5243,-3323.33554,-26472.08302,-21844.32615,-7666.04832,-3794.83003,4979.33013,55190.72299,28345.20698,-12598.71971,7764.20328,8752.11912,16991.14162,1
-10.4144,-5.00112,-12.2263,-5.06082,-12.21958,-6.84651,-1378.24342,3649.02639,3030.20642,-6761.184,-1556.4294,-3567.28355,3.63391,1992.22014,621.0501,-2938.00703,2600.55471,-4748.63094,2872.88766,-2290.53289,2187.50453,664.09494,759.09088,1808.34061,315.56801,-9198.77064,5151.32819,13838.92907,-21811.11686,-5110.77233,-9340.67809,5957.51432,1024.61748,-11118.52549,11932.91516,14282.96569,5629.65578,670.74629,-3573.65348,-3259.72455,6191.36125,7050.40273,-5816.4431,19543.37187,4514.87717,8452.21726,-14540.50292,473.08725,2227.14519,-5371.71548,3498.34455,-7258.47299,1340.61569,19946.93378,-8136.91112,5880.67229,21384.04457,25716.85117,-11315.04019,-425.76737,-14575.88449,-10964.40263,985.27959,2258.22887,2353.30809,-248.88585,6315.82221,-421.67131,-10317.7296,11403.82515,19365.72651,5827.49295,1426.58227,-6543.70921,2635.35084,-12327.36431,-23643.37958,-1937.48912,-55310.38005,-6023.8238,-20775.78993,6296.17381,-3114.97249,9083.56124,16244.82185,-7124.78948,-23851.8589,1621.04394,-3119.33891,-26494.24619,-21923.39807,-7488.73014,-3709.88825,4256.14753,54222.73967,27941.95598,-12362.46328,8073.88924,7973.53399,17456.02061,1
-10.90681,-3.98496,-12.30609,-4.79189,-11.81676,-7.12635,-1376.4623,3638.46113,2988.1275,-6769.99253,-1575.41586,-3560.80872,-39.86427,1985.90304,608.90612,-2955.62012,2574.98148,-4720.34936,2812.64633,-2296.48302,2165.84702,716.00523,681.99037,1799.22157,329.63642,-9138.29944,5199.09276,13840.05542,-21823.48356,-5081.53196,-9312.77079,5959.03434,984.96782,-11055.98473,12078.50823,14221.06396,5698.54467,482.90404,-3537.44979,-3002.34079,6192.36514,6917.39977,-5770.08615,19400.49801,4347.015,8634.54213,-14540.42502,401.59016,2064.98544,-5436.5726,3197.05752,-6981.41688,1127.05002,19966.67493,-8300.45734,5709.24902,20935.24718,25718.09479,-11250.22291,-664.13889,-14862.0072,-10713.85321,600.90532,2287.94351,2806.23564,-241.39392,5969.43323,-467.32616,-10527.41951,10602.61742,19159.05378,5687.51779,1059.298,-6816.92376,2869.51841,-12117.84671,-24311.86833,-1403.93959,-55549.46904,-6939.22391,-20529.57043,6286.07937,-2946.90411,9494.42559,16385.52775,-7213.24289,-23975.68041,1697.40414,-3197.13261,-27114.95646,-22000.49354,-6839.78395,-4157.43985,4118.41584,55618.81288,27988.56753,-12153.39508,8071.76275,8997.86119,16926.16661,0
-10.72366,-4.54189,-12.49726,-5.19242,-11.86822,-7.45177,-1372.43342,3651.93341,3019.44947,-6777.12995,-1529.03538,-3546.60823,-17.68985,1960.98268,647.96062,-2931.76186,2591.78544,-4735.91969,2793.41756,-2309.99772,2204.21227,646.87683,781.8054,1882.21221,303.79763,-9157.36475,5041.98506,13819.02313,-21907.29808,-5132.25009,-9384.48651,6075.22103,884.69072,-11090.32006,12218.11246,14053.33717,5744.49252,635.56719,-3548.88109,-3033.17418,6093.08413,6835.97354,-5501.80442,19392.45961,4535.56507,8717.36042,-14367.68762,276.21234,2405.58597,-5527.15678,3540.67737,-7395.08566,968.1729,20129.76439,-7872.12015,5953.15966,21063.00394,25605.41973,-11424.80375,-407.46597,-15050.70476,-10503.63176,917.11473,2180.22593,2665.87306,-269.61854,5956.99717,-381.06328,-10668.07242,11084.11611,19752.51219,6278.96957,1264.56527,-6834.5685,2835.02299,-12414.64952,-24097.28633,-1408.96933,-55941.28708,-6360.1068,-20466.81334,6396.5228,-2507.84879,9308.08916,16688.77266,-6797.61689,-24139.4456,2265.94044,-2681.6789,-26301.3581,-22088.98627,-7022.58784,-3577.08493,5054.36439,55490.60252,28214.3801,-12217.37535,7019.86875,8957.63682,17741.65352,1
-10.42337,-4.8646,-13.07952,-5.22104,-12.17163,-6.85972,-1371.39874,3651.25975,3007.27331,-6766.10405,-1558.84252,-3579.56871,26.44628,2006.2407,623.29227,-2926.97627,2613.80137,-4727.27448,2773.86365,-2291.87769,2166.15196,701.40548,726.75237,1770.79892,296.71878,-9273.55954,5236.05599,13832.52878,-21823.27426,-5100.17072,-9300.2835,6032.98172,1080.65334,-10993.55797,12167.98365,14363.4435,5713.68254,680.01548,-3682.24694,-3152.47144,6187.54409,6806.73309,-5489.04214,19445.96099,4815.36149,9055.27987,-14746.5121,520.90414,2261.03995,-5543.9114,3359.219,-7302.14406,1411.38707,19671.159,-8062.94404,5903.50452,21375.30475,25520.10649,-11203.626,-609.1522,-14874.32009,-10657.01653,609.18406,1911.06639,2748.54793,-17.81167,6010.37778,-106.47919,-10637.68805,10781.70894,19242.36838,5906.69206,1409.24769,-6829.42858,2727.41403,-11964.2849,-23821.50403,-2004.13358,-55588.35372,-6430.20773,-20728.89934,6172.07624,-2544.83078,8992.0905,16280.57539,-7935.27536,-24049.77504,1414.2153,-2078.42393,-25472.36201,-21215.88394,-7241.44499,-3945.47712,4335.93307,54681.98033,28718.19949,-13704.93919,7110.73871,8742.84761,17220.33447,1
-11.33077,-4.61078,-11.84619,-5.29978,-12.20305,-7.28168,-1376.7317,3650.35759,3005.93109,-6763.53942,-1566.34554,-3552.38022,8.50443,2002.07538,612.54056,-2981.30004,2562.47872,-4718.93952,2858.25874,-2288.28272,2214.57462,698.61775,698.85443,1813.6556,361.19595,-9179.99128,5086.00456,13826.55624,-21755.26718,-5030.75855,-9361.02434,6098.13146,938.10441,-11180.14419,12210.24991,14185.56949,5815.18647,525.33396,-3555.65688,-3193.79613,6113.91187,6779.93264,-5704.03273,19183.11605,4481.99005,8722.77677,-14602.43093,296.91208,2313.06701,-5259.36916,3427.50735,-6926.49662,1199.30518,20034.4886,-7957.12457,5597.72231,21232.3435,25622.54782,-11133.41426,-711.47214,-14564.27689,-10511.91113,699.53808,2172.33878,2219.14225,70.2928,6070.55282,-509.79487,-10607.94872,10917.84142,19515.11751,6160.94614,1520.50006,-7251.71454,3020.07664,-11617.4133,-24420.37281,-2165.93424,-55657.81373,-6663.83253,-21247.05048,6195.30386,-2829.44245,9141.5405,16117.99134,-7090.16632,-23614.32588,1644.68946,-2887.11869,-26412.79018,-21454.99924,-7678.69497,-4956.83619,4528.20732,55272.93267,28414.50151,-12863.92459,8099.28044,8880.87126,17169.34701,1
-10.58665,-4.71742,-12.59304,-5.10625,-11.50122,-7.14868,-1370.80125,3651.43246,3015.69859,-6754.21924,-1583.86001,-3558.37748,-6.88651,2002.66798,614.89354,-2940.05708,2593.05647,-4801.00655,2941.15076,-2315.7497,2203.78139,647.92573,741.36158,1835.58021,303.00091,-9249.21621,5131.09581,13804.20975,-21844.31151,-5178.84369,-9268.67788,6023.25475,940.3163,-10912.49689,12025.79269,14215.41732,5825.49341,622.80605,-3813.47111,-3073.69442,6141.35159,6872.05247,-5688.48339,19450.05882,4658.00211,8505.49938,-14406.40197,434.0353,2533.15771,-5641.2054,3439.90641,-7123.93137,1281.69171,20068.39108,-7881.20367,5698.56821,21205.51711,25687.60206,-11363.35159,-216.53371,-15144.49898,-10659.47111,1188.51264,1947.37495,2534.72396,-228.82067,5614.12482,-142.90649,-10233.28495,10805.38138,19401.60794,5589.16312,1358.82199,-7429.53024,2879.08605,-12336.82781,-24276.66843,-2003.3527,-55688.77261,-6913.76877,-20649.50624,6672.22593,-2686.01277,9206.9236,16746.09092,-7282.90689,-24353.20197,1777.38032,-3406.31078,-26382.99537,-21357.30569,-6863.49361,-4047.63448,4933.05176,55499.88215,28619.34047,-12889.19977,7957.20753,8596.00425,17336.45776,1
-10.37396,-4.64602,-12.77412,-5.1199,-12.29598,-7.30825,-1379.42824,3648.4712,3013.14207,-6771.48326,-1551.63132,-3583.94099,18.79447,1959.63001,645.38478,-2895.87137,2587.08063,-4792.06945,2871.55399,-2276.87305,2239.19748,647.60216,726.38604,1848.72945,258.12657,-9376.63983,5146.5115,13837.5248,-21773.39841,-5140.77372,-9278.98542,5961.6318,975.04334,-11008.47135,12070.7136,14212.69655,5698.32907,700.36857,-3467.82233,-3205.18996,6066.43642,6665.88882,-5612.16075,19662.33357,4680.36243,8589.8497,-14758.41791,49.48381,2397.31668,-5729.63118,3128.64991,-7084.86215,1426.3996,20409.88283,-7939.8422,5928.15425,21096.89434,25173.7691,-11446.2922,-175.38772,-14666.34362,-10700.10719,732.68299,2079.31857,2341.7645,286.74603,5621.87457,-365.03768,-9966.31655,10956.35427,19004.20256,5652.7445,1261.97035,-7518.68594,3014.92892,-12284.28779,-24304.02167,-1629.07904,-55465.01301,-6784.84912,-20933.64799,6263.70262,-2434.38441,8992.09323,15735.17204,-7317.78298,-23680.3522,1696.96016,-3691.37341,-26413.23701,-21191.85542,-7293.17409,-4344.3764,3688.39742,55528.05032,28247.187,-12514.83401,7511.86002,7879.52967,17377.70892,1
-10.6715,-4.7792,-11.47969,-4.65777,-11.50468,-6.87405,-1376.68186,3635.20955,3009.80025,-6755.80203,-1549.46057,-3552.36666,-51.85437,1967.41341,611.0879,-2947.53157,2587.10278,-4789.92874,2863.15903,-2320.78153,2154.56863,634.89544,677.71444,1891.19433,366.49375,-9245.3203,5089.51744,13858.01469,-21794.70485,-4993.36708,-9358.30744,5948.27602,906.09647,-11164.58807,12293.95326,14107.57228,5575.90999,524.64121,-3548.40339,-3306.44935,5923.44046,6785.66626,-5881.29535,19539.51298,4687.15758,8444.44167,-14568.03452,294.93925,2490.32334,-5555.15867,3574.10874,-7431.24259,1207.4159,20000.0153,-7930.42507,5920.35748,21242.12191,25532.17052,-11630.7411,-523.13407,-14721.10315,-10525.25735,486.42058,2010.67581,2621.08693,267.39233,5962.5891,1.09174,-10109.57965,10588.34424,19372.85882,5692.6515,1563.23284,-7252.96654,2727.52855,-12291.61307,-24356.20632,-1255.87748,-55460.826,-6436.32382,-20984.23444,5997.11392,-2656.56676,9112.43312,16297.50654,-7244.01563,-24616.41633,1694.65857,-2634.14481,-25916.86002,-21315.17412,-7768.82322,-4384.19177,4270.19025,55628.46143,28335.56813,-12779.12284,7425.4212,8422.05853,18093.84243,0
-10.44762,-4.26576,-12.40818,-4.67907,-11.42181,-6.72015,-1383.14594,3646.44851,3012.93208,-6774.45386,-1530.66814,-3538.86465,-35.36378,1966.05926,617.5096,-2925.3633,2591.3245,-4770.46831,2847.64478,-2319.06115,2179.32648,691.37124,653.80367,1906.76906,278.98059,-9241.12518,5116.79491,13887.97355,-21737.19478,-5110.92455,-9337.3405,5941.51416,985.50063,-11079.88176,12045.5739,14129.10499,5644.76886,663.54188,-3678.83208,-3179.1894,5943.74398,6885.04837,-5804.44054,19483.96797,4534.42298,8835.31924,-14699.99058,323.09171,2513.00327,-5445.76483,3738.98001,-7299.62801,1374.87391,19935.22341,-8107.86328,5622.19442,21359.57362,25754.28764,-11306.66796,-538.86135,-15171.43832,-10691.83567,671.64752,1853.3127,2652.17975,-309.5418,5758.96193,-369.38573,-10442.1939,10578.56157,19384.69481,6240.91914,1580.17268,-6968.45529,2847.71682,-12435.98348,-24235.77809,-1600.39548,-55804.80769,-6300.19771,-20286.42131,6254.22632,-2956.9936,9215.78611,16693.35998,-7075.25881,-24216.38425,1684.83046,-2646.61237,-26549.35363,-21583.72606,-7375.38935,-3915.88996,4588.59324,54784.87693,28901.3342,-12524.48869,7123.24244,9185.8989,17076.36018,0
-10.85936,-4.60903,-12.20745,-5.38684,-11.39023,-6.74179,-1374.92635,3660.35722,3013.19807,-6759.53467,-1565.06966,-3558.87356,-37.1079,2010.51734,603.26362,-2945.92143,2579.19144,-4740.04726,2864.52303,-2278.83634,2234.40748,669.36197,726.84413,1865.57489,224.64714,-9274.51515,5175.90813,13831.34388,-21850.86045,-5109.01116,-9264.31702,6103.0531,1003.25382,-11187.09579,12356.77027,14064.88011,5558.48924,685.28595,-3650.34225,-3190.26591,5932.13837,6668.56962,-5718.39069,19369.54578,4494.79784,8739.53143,-14463.5961,184.06249,2184.88614,-5562.90611,3485.23068,-7303.12938,1215.73538,19985.74163,-7910.04399,6061.10287,21094.3215,25516.98643,-10963.52864,-251.43279,-14629.65444,-10613.37545,889.52567,2017.6223,2389.31972,29.49188,6193.33617,-211.79829,-10708.30041,10573.55669,19495.11522,6124.92121,1797.65938,-6733.15046,3078.34276,-12285.61601,-23910.68977,-2152.07027,-55751.18586,-6480.93235,-20417.1958,6575.59963,-3281.63818,9893.75953,15964.33117,-6688.17951,-23649.7023,1431.47173,-3530.67674,-26834.45878,-21604.93322,-6858.05914,-4107.2681,3836.93988,55238.14567,28641.93926,-13541.29181,7054.08789,8289.36624,17349.35351,1
-11.03429,-4.88112,-12.16509,-4.64908,-11.70668,-7.09849,-1376.27762,3649.87783,3013.95512,-6765.43855,-1550.36738,-3549.36798,-16.91152,1993.73147,645.92417,-2947.05549,2587.77529,-4791.95879,2816.34962,-2323.85023,2244.6153,638.86373,683.57772,1820.71244,221.27352,-9278.79496,5064.84192,13889.08769,-21926.0231,-5077.99867,-9284.72915,6030.62655,972.69698,-10942.92758,12201.14818,14189.43237,5691.05742,645.21796,-3509.44452,-3098.14647,5956.55529,6784.42733,-5769.06568,19245.57552,4609.12692,8428.01714,-14647.87252,432.97417,2259.43728,-5575.59628,3364.43618,-7235.03382,1316.62009,20023.66712,-8166.43967,5714.64941,21221.45518,25793.17438,-11613.62574,-597.78112,-15032.41186,-10884.62042,579.55754,2178.83864,2596.01467,137.20334,5808.88804,-257.45306,-10267.61847,10828.21521,19133.92414,6170.32403,1166.82088,-7252.94264,2871.59779,-12306.17877,-24728.57535,-1409.58399,-55269.89675,-6291.32059,-20237.96891,6190.4592,-2899.42547,9151.84879,16631.85497,-7281.63894,-24115.53499,1844.96662,-3274.66695,-26238.9251,-22137.67672,-7559.33138,-3684.71884,5076.53718,55365.24231,28022.98096,-12591.46318,7038.99203,8194.27656,17086.18552,0
-10.44966,-4.8636,-12.48294,-5.1089,-12.17295,-6.97783,-1374.36885,3653.31017,3004.66758,-6769.17699,-1564.74391,-3552.62838,-9.46745,1983.61536,623.10154,-2953.05051,2630.27415,-4747.71387,2882.97084,-2294.91448,2191.3098,674.06924,687.9142,1910.84654,351.80065,-9102.44663,5135.45421,13859.43059,-21862.75027,-5083.08782,-9282.10495,6077.93346,971.13889,-11156.13228,12276.85364,14027.5696,5760.76235,724.10562,-3696.58447,-3007.21779,6063.21111,6925.75246,-5844.41253,19613.40045,4394.32879,8775.42946,-14749.34898,131.28235,2270.66749,-5483.95703,3369.62304,-6915.31049,1349.11168,20051.80576,-7946.8027,5639.13054,21002.89821,25773.4654,-11383.4597,-285.10829,-14860.37922,-10450.47673,893.19275,2007.6648,2124.83568,-111.97563,6177.6191,-682.48453,-10557.75584,10578.89979,19359.16592,6064.334,1218.08085,-7431.93047,2902.92559,-12011.77966,-24265.26439,-1642.83851,-55102.20142,-6340.3798,-21071.7886,6415.6328,-3286.12526,9323.49329,16630.55478,-6957.46739,-24496.58844,1760.10847,-3653.99254,-26176.83182,-22383.35046,-7216.75209,-4308.73644,4184.07462,55124.49549,29125.13822,-12985.26021,7234.2679,8254.24038,17961.1336,1
-11.14215,-3.84794,-12.33037,-4.71942,-11.56273,-6.59727,-1377.62513,3655.94343,3016.92812,-6764.29146,-1563.12517,-3562.70603,1.89439,1979.60812,588.64931,-2931.79916,2562.36366,-4763.66917,2809.92123,-2289.29284,2182.42577,712.32285,727.66375,1882.41271,301.82237,-9181.6735,5123.0206,13901.67049,-21788.1428,-5191.18582,-9354.31569,6115.70568,982.21888,-11009.73288,12294.06494,14211.12765,5490.7367,548.54395,-3685.99958,-3022.6422,5922.39706,6791.73273,-5748.76985,19405.58249,4582.53386,8514.51192,-14553.21683,401.18565,2202.48446,-5746.94557,3733.74116,-7067.66221,1365.14561,19738.11702,-7905.93003,6045.48833,21345.70589,25794.49718,-11510.35288,-983.26596,-14807.49138,-10774.40927,1214.08935,2567.67332,2667.23578,-206.13137,5935.93231,-473.6542,-10427.5739,10675.70196,19431.83493,5748.61041,1307.94492,-6462.53876,2199.98011,-11773.19773,-24565.51334,-1417.90781,-55453.5077,-5811.30949,-20050.29475,6138.20803,-2544.41693,8825.88833,16088.80787,-7314.00942,-23511.5642,1436.19575,-2564.90524,-25846.43775,-21911.94328,-7571.39673,-4200.96879,4889.54273,54768.79091,28775.81191,-12963.79705,7415.60036,8513.83756,16774.91147,0
-10.49876,-4.04288,-12.06031,-4.79641,-11.66647,-6.78032,-1378.76049,3647.65711,3012.43202,-6765.15973,-1550.01261,-3548.57211,-9.27928,1971.98816,639.70091,-2941.72119,2611.58661,-4755.89759,2858.09813,-2295.87854,2186.26637,748.68196,750.87158,1839.33178,338.58179,-9288.67541,5140.37934,13891.15053,-21908.61105,-5089.03347,-9363.35257,5930.56144,1013.11842,-11077.49525,12164.66757,14106.02334,5805.309,429.61657,-3657.43499,-3087.68731,6083.92381,6953.23184,-5862.30953,19362.34457,4813.52011,8561.80249,-14513.7654,251.86732,2235.67057,-5393.2537,3294.54623,-7082.28902,1425.03811,20347.38174,-8406.28331,5699.01158,21206.48138,25463.59889,-11082.25255,-239.17917,-14799.71555,-10341.70017,679.94699,1997.44963,2636.33307,88.33885,5918.99378,-263.76817,-10414.73424,10726.06647,19434.25049,5653.71464,1493.20481,-6912.47147,3111.70438,-12300.88855,-23996.99499,-1564.69903,-55761.79429,-6600.99347,-20894.75551,6124.52426,-2661.90766,9100.44145,16106.06301,-7460.61866,-23888.16275,1347.17998,-3041.60418,-26357.69571,-22063.12159,-7232.3831,-4633.44317,4647.69997,54708.68981,28593.17428,-12724.30388,7577.08692,7657.6333,17043.57921,0
-10.69553,-4.47185,-12.15361,-4.69192,-12.00636,-6.5076,-1372.89941,3653.6951,3013.32174,-6770.96824,-1563.02416,-3556.87668,-6.06533,1997.91101,585.41224,-2958.38891,2628.75826,-4731.62115,2876.6821,-2276.48326,2232.69452,652.86498,678.63602,1890.31877,346.12485,-9206.76005,5042.30658,13907.48473,-21781.8692,-5125.50441,-9348.95503,5925.61732,1026.21442,-11101.15811,12141.88963,14296.54367,5612.12668,523.39964,-3630.9045,-3030.35119,5987.40363,6980.50279,-5640.69971,19504.24565,4695.50284,8860.71366,-14422.20139,102.48839,2276.67143,-5913.00852,3438.54397,-6987.3374,1262.77466,20110.65497,-8156.43025,5923.54134,21257.35045,25614.46093,-11407.74764,-478.67279,-15168.5001,-11077.45758,412.34135,2172.16238,2726.13726,-70.34295,5869.74067,-259.03657,-10453.02244,10917.92384,19506.45687,5805.86929,1329.55722,-7382.53161,3092.49396,-11936.64388,-24194.44166,-1761.09108,-55597.08969,-6050.82727,-20410.01871,5881.27258,-2866.75079,9260.64296,16750.59121,-7760.44467,-24296.00437,1490.71446,-3170.1424,-26247.58315,-21974.50157,-7331.1777,-3414.87507,4915.94087,54683.46974,28635.29412,-12977.08754,7095.49588,8867.38238,17850.11108,0
-11.1418,-4.58155,-12.28361,-5.12131,-11.83695,-6.87438,-1375.2514,3645.321,3007.02273,-6764.48699,-1555.95527,-3542.4348,-16.8146,1982.07441,644.85363,-2969.48149,2654.28202,-4727.4731,2863.28142,-2314.50644,2217.89869,719.0069,763.69511,1843.75462,356.57794,-9248.47055,5130.84601,13837.80747,-21835.02593,-5056.60097,-9374.08249,5949.28485,932.20595,-11051.70724,12142.86683,14100.16964,5722.98857,596.3143,-3632.72577,-3196.59619,6175.83579,6885.9856,-5669.68449,19570.05477,4773.24415,8872.38552,-14764.3253,363.47219,2178.34518,-5363.16691,3401.63336,-6968.62011,1074.75157,19979.27142,-8288.17925,5749.05351,21125.02128,25442.11902,-11393.29232,-546.01875,-14855.82324,-10898.06738,830.80208,1997.52429,2352.82874,-212.08373,6413.57891,-622.88949,-10532.45804,10651.59865,19629.75051,6154.56034,1606.5606,-7294.88022,2962.04933,-12510.65268,-24712.95075,-1342.88403,-55897.03671,-6682.49627,-20931.55556,6453.44578,-2817.22315,9179.9153,15936.45779,-7382.79804,-23718.44404,1702.20904,-3540.58482,-26575.85682,-21839.64538,-6910.17248,-4438.8422,3918.18683,54827.00538,28467.50786,-12959.96963,7096.33344,8287.50542,17755.71103,1
-10.96675,-4.01738,-12.28529,-5.14595,-11.47808,-7.41789,-1378.04792,3652.03636,3002.81385,-6762.20043,-1553.75067,-3552.95834,-11.55642,1951.78622,636.16361,-2940.9369,2607.67042,-4757.32823,2850.83402,-2294.05655,2213.00836,651.23663,706.17753,1913.1831,325.28137,-9190.03071,5115.87764,13842.06959,-21761.91764,-5122.65262,-9398.44499,6044.7037,937.30294,-11003.8491,12232.09243,14226.46485,5766.29748,552.81845,-3475.26108,-3203.32723,6083.64225,6932.54508,-5484.68214,19380.71114,4614.98943,8812.7122,-14661.79199,392.8735,2361.64932,-5520.42663,3431.22219,-7155.92383,1327.43199,20379.43436,-8135.22367,5680.47812,21404.50845,25597.61915,-11265.98223,-451.88896,-15092.10845,-10505.50197,1022.90533,1994.54969,2446.18957,-61.43979,6006.59875,-417.1352,-10720.29662,10619.69234,19211.70493,6254.79441,925.14303,-7553.36384,2870.20944,-12043.08266,-24005.25253,-1842.14284,-55342.25789,-6261.5645,-20911.49436,6221.59113,-2576.65858,8797.69061,15760.56726,-6747.66966,-23840.03902,1254.2386,-2866.79676,-25591.18248,-22014.44986,-7829.7163,-4275.73253,5263.11584,54544.49092,28422.50519,-12538.42341,7783.42543,8744.00771,17065.39425,0
-10.96583,-4.1054,-12.38227,-5.31147,-11.67867,-6.88091,-1380.52457,3642.151,3013.43263,-6760.4639,-1557.25868,-3555.96786,4.5989,1974.47687,620.23129,-2932.01915,2618.75349,-4711.38369,2921.47725,-2305.93057,2112.03066,649.47394,652.71214,1864.25159,312.93393,-9254.25069,5085.0763,13886.47558,-21867.22571,-5135.81501,-9305.87503,6021.03262,1082.21608,-11034.99997,12310.24487,14240.9002,5732.36606,715.33457,-3655.00825,-3180.91303,6100.08951,7087.24949,-5804.22291,19500.94985,4622.8078,8614.43011,-14502.92784,321.39621,2395.53173,-5739.78455,3347.73305,-7205.44328,1513.4373,19615.05105,-8105.06573,5819.97339,21369.20237,25559.41654,-11436.85361,-445.50207,-14733.49945,-10859.2333,869.81551,2198.2483,2438.52117,128.77141,6333.61518,-839.26815,-10207.391,10556.73966,19982.55036,5970.54923,1370.03415,-7261.72706,3251.66129,-12054.45438,-24474.54522,-1541.0526,-55144.6583,-6203.76016,-20442.89946,5796.26659,-3298.88537,8938.19874,16827.67406,-7319.31405,-24749.51398,2244.11473,-3452.32435,-26434.72779,-21867.93332,-6996.42002,-3980.25233,4455.24787,54939.7291,29061.66835,-12905.04511,7229.19585,8070.83465,17611.16529,0
-10.75965,-4.84343,-11.99414,-5.29935,-12.09999,-6.96979,-1373.64261,3647.78401,3016.10657,-6755.1919,-1572.6987,-3547.45437,-27.47,1957.13151,627.68291,-2931.54826,2634.3668,-4717.1769,2860.43258,-2340.08912,2165.5684,628.12714,668.20615,1878.88687,295.2393,-9270.30712,5156.82658,13824.34573,-21840.55116,-5088.46118,-9226.38742,6034.63197,879.08906,-11059.55514,12087.19162,14259.59336,5624.81749,627.89477,-3613.48586,-3226.23851,6049.69257,6788.99279,-5721.39185,19229.93288,4451.56078,8238.09083,-14556.75109,454.83615,2455.13672,-5715.96023,3449.11692,-7002.62424,1284.76439,20213.43983,-7903.44071,5783.45557,21188.40725,25727.26675,-11295.26569,-505.76774,-14891.59567,-11003.40439,692.06254,2168.55359,2317.52117,-264.71819,5819.92432,-255.45529,-10021.38974,10407.08751,19166.40606,6038.42892,1655.34114,-7111.2631,3255.17018,-12438.26407,-24103.68846,-1368.06222,-55854.84529,-6416.84383,-20607.72957,6181.20687,-2466.72078,9184.84355,16408.79818,-7623.74885,-23679.62867,1407.1154,-2775.12819,-26554.70352,-21890.25438,-6944.54404,-4142.51824,4569.88747,54750.13326,28554.47204,-12830.88108,7663.17012,8561.504,17169.34059,0
